ymd,data
2019/6/3,126.7914
2019/6/4,132.8151
2019/6/5,142.1816
2019/6/6,135.606
2019/6/7,138.7682
2019/6/8,150.4363
2019/6/9,135.8147
2019/6/10,131.0149
2019/6/11,137.7503
2019/6/12,135.1807
2019/6/13,148.6185
2019/6/14,181.6829
2019/6/15,137.6653
2019/6/16,129.0353
2019/6/17,143.9536
2019/6/18,134.3811
2019/6/19,139.1411
2019/6/20,131.5769
2019/6/21,136.5898
2019/6/22,128.7172
2019/6/23,122.1937
2019/6/24,156.5412
2019/6/25,131.2262
2019/6/26,130.3128
2019/6/27,143.2712
2019/6/28,113.4219
2019/6/29,104.2074
2019/6/30,107.9936
2019/7/1,139.4359
2019/7/2,112.4037
2019/7/3,93.5703
2019/7/4,97.2351
2019/7/5,124.2259
2019/7/6,105.1794
2019/7/7,96.6823
2019/7/8,101.0046
2019/7/9,104.9737
2019/7/10,136.4016
2019/7/11,120.6755
2019/7/12,131.1326
2019/7/13,142.349
2019/7/14,148.9648
2019/7/15,136.5318
2019/7/16,114.2701
2019/7/17,139.3839
2019/7/18,156.5952
2019/7/19,141.9712
2019/7/20,113.0302
2019/7/21,147.6748
2019/7/22,150.4105
2019/7/23,160.6663
2019/7/24,136.6012
2019/7/25,135.7026
2019/7/26,103.4496
2019/7/27,133.3863
2019/7/28,106.0358
2019/7/29,132.3954
2019/7/30,142.912
2019/7/31,114.7538
2019/8/1,136.2087
2019/8/2,143.2653
2019/8/3,109.0541
2019/8/4,166.9971
2019/8/5,141.5064
2019/8/6,140.4936
2019/8/7,170.1681
2019/8/8,148.7473
2019/8/9,135.3545
2019/8/10,133.4257
2019/8/11,181.959
2019/8/12,134.8652
2019/8/13,99.734
2019/8/14,131.532
2019/8/15,115.5431
2019/8/16,117.8691
2019/8/17,105.6992
2019/8/18,127.9344
2019/8/19,111.4245
2019/8/20,127.4214
2019/8/21,126.1022
2019/8/22,97.9713
2019/8/23,128.3819
2019/8/24,101.548
2019/8/25,109.6427
2019/8/26,94.3006
2019/8/27,132.6452
2019/8/28,106.4126
2019/8/29,119.865
2019/8/30,130.2788
2019/8/31,135.9524
2019/9/1,127.6423
2019/9/2,129.5853
2019/9/3,124.9048
2019/9/4,126.0287
2019/9/5,136.0038
2019/9/6,101.8471
2019/9/7,102.3298
2019/9/8,140.6658
2019/9/9,123.0275
2019/9/10,111.9988
2019/9/11,112.1589
2019/9/12,121.916
2019/9/13,134.851
2019/9/14,115.1993
2019/9/15,105.955
2019/9/16,148.007
2019/9/17,112.5342
2019/9/18,115.0236
2019/9/19,129.7276
2019/9/20,132.0933
2019/9/21,150.5615
2019/9/22,116.5087
2019/9/23,130.063
2019/9/24,121.8555
2019/9/25,118.9463
2019/9/26,133.5791
2019/9/27,103.2887
2019/9/28,121.0707
2019/9/29,130.7157
2019/9/30,107.023
2019/10/1,138.386
2019/10/2,99.4815
2019/10/3,131.6774
2019/10/4,139.0996
2019/10/5,104.4815
2019/10/6,98.2775
2019/10/7,128.7561
2019/10/8,143.0651
2019/10/9,125.6091
2019/10/10,136.211
2019/10/11,137.9764
2019/10/12,149.9503
2019/10/13,135.2477
2019/10/14,132.7353
2019/10/15,125.5995
2019/10/16,124.8859
2019/10/17,146.8773
2019/10/18,110.4312
2019/10/19,135.3219
2019/10/20,113.3903
2019/10/21,132.7295
2019/10/22,100.224
2019/10/23,135.0912
2019/10/24,135.3662
2019/10/25,117.5739
2019/10/26,138.392
2019/10/27,135.3038
2019/10/28,103.8006
2019/10/29,127.8366
2019/10/30,128.1983
2019/10/31,124.7986
2019/11/1,138.0516
2019/11/2,129.4156
2019/11/3,131.3351
2019/11/4,134.1484
2019/11/5,95.8733
2019/11/6,114.8119
2019/11/7,138.1715
2019/11/8,108.0962
2019/11/9,95.4188
2019/11/10,129.7427
2019/11/11,120.675
2019/11/12,128.8146
2019/11/13,125.6349
2019/11/14,132.3695
2019/11/15,135.4956
2019/11/16,120.2233
2019/11/17,104.2256
2019/11/18,94.8011
2019/11/19,130.7429
2019/11/20,141.5163
2019/11/21,109.6358
2019/11/22,134.2157
2019/11/23,130.7203
2019/11/24,126.6403
2019/11/25,135.8542
2019/11/26,119.5429
2019/11/27,112.8965
2019/11/28,133.6789
2019/11/29,138.3316
2019/11/30,101.946
2019/12/1,108.6064
2019/12/2,118.8157
2019/12/3,129.5275
2019/12/4,131.5287
2019/12/5,184.8863
2019/12/6,130.3162
2019/12/7,124.4593
2019/12/8,136.1916
2019/12/9,131.445
2019/12/10,128.524
2019/12/11,96.4998
2019/12/12,114.4965
2019/12/13,124.4712
2019/12/14,130.6736
2019/12/15,134.8643
2019/12/16,99.8691
2019/12/17,95.5463
2019/12/18,136.5359
2019/12/19,131.4326
2019/12/20,131.9218
2019/12/21,124.7563
2019/12/22,131.9422
2019/12/23,127.6789
2019/12/24,136.1927
2019/12/25,101.0586
2019/12/26,96.7276
2019/12/27,130.0118
2019/12/28,130.7667
2019/12/29,95.8299
2019/12/30,129.8659
2019/12/31,133.6406
2020/1/1,120.2823
2020/1/2,94.4251
2020/1/3,124.5224
2020/1/4,128.362
2020/1/5,133.0712
2020/1/6,129.3771
2020/1/7,129.1064
2020/1/8,128.9695
2020/1/9,131.7095
2020/1/10,104.2461
2020/1/11,114.8791
2020/1/12,117.7706
2020/1/13,102.31
2020/1/14,97.5016
2020/1/15,123.0189
2020/1/16,94.5854
2020/1/17,109.3576
2020/1/18,98.572
2020/1/19,135.2419
2020/1/20,122.8174
2020/1/21,134.799
2020/1/22,126.9469
2020/1/23,103.3857
2020/1/24,106.3154
2020/1/25,124.1228
2020/1/26,118.4028
2020/1/27,134.7322
2020/1/28,94.212
2020/1/29,128.024
2020/1/30,94.8803
2020/1/31,137.4188
2020/2/1,139.0618
2020/2/2,136.9622
2020/2/3,132.5131
2020/2/4,136.317
2020/2/5,127.1804
2020/2/6,122.2746
2020/2/7,135.6682
2020/2/8,129.4006
2020/2/9,142.4558
2020/2/10,131.5823
2020/2/11,94.4473
2020/2/12,104.0452
2020/2/13,133.035
2020/2/14,119.7004
