ymd,data
2019/12/6,175.2467
2019/12/7,173.5009
2019/12/8,174.8868
2019/12/9,172.7834
2019/12/10,179.6796
2019/12/11,178.1319
2019/12/12,179.484
2019/12/13,179.3491
2019/12/14,179.4583
2019/12/15,179.1343
2019/12/16,178.9527
2019/12/17,172.3367
2019/12/18,176.7738
2019/12/19,176.1583
2019/12/20,176.7387
2019/12/21,178.7779
2019/12/22,179.5754
2019/12/23,179.3835
2019/12/24,179.4645
2019/12/25,178.9693
2019/12/26,179.3531
2019/12/27,179.0647
2019/12/28,179.2402
2019/12/29,176.6858
2019/12/30,175.1964
2019/12/31,178.4726
2020/1/1,179.0882
2020/1/2,179.281
2020/1/3,179.3054
2020/1/4,179.415
2020/1/5,178.6276
2020/1/6,176.4532
2020/1/7,178.8622
2020/1/8,178.5158
2020/1/9,178.9727
2020/1/10,178.3604
2020/1/11,177.4009
2020/1/12,178.1452
2020/1/13,177.6061
2020/1/14,178.1379
2020/1/15,178.726
2020/1/16,176.9301
2020/1/17,177.7768
2020/1/18,176.4205
2020/1/19,178.5062
2020/1/20,177.0319
2020/1/21,177.4808
2020/1/22,174.1481
2020/1/23,175.0427
2020/1/24,170.921
2020/1/25,170.2017
2020/1/26,169.8714
2020/1/27,171.8456
2020/1/28,140.7358
2020/1/29,156.5638
2020/1/30,167.6966
2020/1/31,171.1838
2020/2/1,176.8731
2020/2/2,160.6828
2020/2/3,159.0232
2020/2/4,140.7598
2020/2/5,158.1802
2020/2/6,138.7401
2020/2/7,173.7602
2020/2/8,171.9571
2020/2/9,152.4942
2020/2/10,165.8489
2020/2/11,170.8332
2020/2/12,175.5087
2020/2/13,89.1215
2020/2/14,156.5753
2020/2/15,169.8537
2020/2/16,130.0424
2020/2/17,157.0308
2020/2/18,168.1913
2020/2/19,170.3225
2020/2/20,173.5151
2020/2/21,126.9911
2020/2/22,168.4875
2020/2/23,147.511
2020/2/24,164.2577
2020/2/25,170.7435
2020/2/26,144.912
2020/2/27,174.2584
2020/2/28,98.6225
2020/2/29,170.4425
2020/3/1,161.4621
2020/3/2,173.6299
2020/3/3,164.7753
2020/3/4,173.4675
2020/3/5,171.0568
2020/3/6,171.1953
2020/3/7,166.2766
2020/3/8,163.828
2020/3/9,168.5055
2020/3/10,172.5609
2020/3/11,174.454
2020/3/12,152.6463
2020/3/13,151.8428
2020/3/14,173.714
2020/3/15,167.4968
2020/3/16,173.0004
2020/3/17,173.9019
2020/3/18,175.7485
2020/3/19,175.8123
2020/3/20,175.2129
2020/3/21,169.7093
2020/3/22,172.5254
2020/3/23,173.0557
2020/3/24,172.1033
2020/3/25,179.1096
2020/3/26,96.2755
2020/3/27,61.3602
2020/3/28,60.8847
2020/3/29,83.7967
2020/3/30,90.3557
2020/3/31,95.543
2020/4/1,76.3622
2020/4/2,108.4369
2020/4/3,76.9193
2020/4/4,61.775
2020/4/5,93.9118
2020/4/6,118.3581
2020/4/7,104.901
2020/4/8,96.5318
2020/4/9,122.2136
2020/4/10,131.1359
2020/4/11,110.9888
2020/4/12,113.1509
2020/4/13,115.1882
2020/4/14,53.6369
2020/4/15,57.5818
2020/4/16,67.7554
2020/4/17,128.796
2020/4/18,137.5775
2020/4/19,93.0853
2020/4/20,54.5189
2020/4/21,56.5695
2020/4/22,72.5395
2020/4/23,71.1772
2020/4/24,79.2465
2020/4/25,96.5303
2020/4/26,74.8238
2020/4/27,66.1992
2020/4/28,66.3647
2020/4/29,57.1809
2020/4/30,138.8893
2020/5/1,53.5998
2020/5/2,148.7966
2020/5/3,156.6649
2020/5/4,60.7164
2020/5/5,93.1602
2020/5/6,118.8599
2020/5/7,61.0696
2020/5/8,69.4792
2020/5/9,81.6145
2020/5/10,167.1247
2020/5/11,174.2846
2020/5/12,170.5142
2020/5/13,132.4291
2020/5/14,169.9839
2020/5/15,92.3404
2020/5/16,165.5183
2020/5/17,178.0387
2020/5/18,165.5028
2020/5/19,175.0711
2020/5/20,178.9988
2020/5/21,176.3673
2020/5/22,171.3307
2020/5/23,177.7136
2020/5/24,174.865
2020/5/25,174.7653
2020/5/26,141.3538
2020/5/27,176.8993
2020/5/28,175.2176
2020/5/29,151.7766
2020/5/30,164.0045
2020/5/31,177.5337
2020/6/1,157.7344
2020/6/2,156.6393
2020/6/3,115.7957
2020/6/4,175.1934
2020/6/5,178.3546
2020/6/6,178.8937
2020/6/7,175.972
2020/6/8,164.3226
2020/6/9,170.5341
2020/6/10,150.9734
2020/6/11,147.5506
2020/6/12,0
2020/6/13,171.6557
2020/6/14,135.3499
2020/6/15,172.824
2020/6/16,176.7582
2020/6/17,108.4997
2020/6/18,162.0807
2020/6/19,147.8316
2020/6/20,164.8196
2020/6/21,140.5277
2020/6/22,132.5053
2020/6/23,170.0065
2020/6/24,157.5977
2020/6/25,163.8163
2020/6/26,154.3259
2020/6/27,175.4814
2020/6/28,166.8986
2020/6/29,167.431
2020/6/30,169.537
2020/7/1,170.6607
2020/7/2,129.0568
2020/7/3,0
2020/7/4,0
2020/7/5,75.2864
2020/7/6,62.1079
2020/7/7,51.9462
2020/7/8,49.4024
2020/7/9,49.8889
2020/7/10,63.5186
2020/7/11,73.4601
2020/7/12,58.6877
2020/7/13,58.1962
2020/7/14,73.2393
2020/7/15,71.9947
2020/7/16,63.3143
2020/7/17,69.9544
2020/7/18,75.2951
2020/7/19,66.031
2020/7/20,132.8311
2020/7/21,90.1738
2020/7/22,87.8366
2020/7/23,150.1501
2020/7/24,128.9181
2020/7/25,112.3724
2020/7/26,91.5106
2020/7/27,117.1722
2020/7/28,74.1556
2020/7/29,147.2754
2020/7/30,138.6517
2020/7/31,130.0117
2020/8/1,160.3273
2020/8/2,155.3672
2020/8/3,174.8976
2020/8/4,177.6097
2020/8/5,174.2866
2020/8/6,95.7414
2020/8/7,106.5921
2020/8/8,93.0629
2020/8/9,155.1766
2020/8/10,175.4009
2020/8/11,167.1673
2020/8/12,176.6501
2020/8/13,129.3235
2020/8/14,172.1162
2020/8/15,174.2597
2020/8/16,173.3933
2020/8/17,173.7888
2020/8/18,175.2989
2020/8/19,168.8077
2020/8/20,174.6294
2020/8/21,172.876
2020/8/22,170.8487
2020/8/23,171.0384
2020/8/24,177.1905
2020/8/25,175.4485
2020/8/26,112.5
2020/8/27,105.1961
2020/8/28,115.4386
2020/8/29,169.2432
2020/8/30,170.3004
2020/8/31,149.5133
2020/9/1,157.0172
2020/9/2,156.2429
2020/9/3,116.2823
2020/9/4,89.27
2020/9/5,114.3392
2020/9/6,162.5368
2020/9/7,173.845
2020/9/8,0
2020/9/9,91.1661
2020/9/10,146.4634
2020/9/11,163.5821
2020/9/12,159.6453
2020/9/13,171.8057
2020/9/14,168.7862
2020/9/15,173.0488
2020/9/16,177.9777
2020/9/17,178.1593
2020/9/18,176.3257
2020/9/19,174.5948
2020/9/20,175.025
2020/9/21,177.9448
2020/9/22,176.5119
2020/9/23,176.3461
2020/9/24,170.8434
2020/9/25,178.2432
2020/9/26,177.2603
2020/9/27,172.3952
2020/9/28,152.0507
2020/9/29,165.8287
2020/9/30,173.5504
2020/10/1,166.1596
2020/10/2,0
2020/10/3,178.7371
2020/10/4,178.4123
2020/10/5,163.1002
2020/10/6,176.6158
2020/10/7,176.9783
2020/10/8,177.5835
2020/10/9,178.9851
2020/10/10,178.0924
2020/10/11,89.8669
2020/10/12,69.0769
2020/10/13,131.1444
2020/10/14,59.5873
2020/10/15,86.9241
2020/10/16,56.1064
2020/10/17,81.4927
2020/10/18,76.9579
