ymd,data
2019/12/21,43.0971
2019/12/22,40.93
2019/12/23,30.96
2019/12/24,18.9618
2019/12/25,40.6373
2019/12/26,37.1795
2019/12/27,39.8724
2019/12/28,54.1299
2019/12/29,25.4513
2019/12/30,32.2398
2019/12/31,44.0383
2020/1/1,36.7489
2020/1/2,5.6087
2020/1/3,38.0482
2020/1/4,35.9513
2020/1/5,29.8664
2020/1/6,32.4616
2020/1/7,27.8291
2020/1/8,20.6297
2020/1/9,25.2165
2020/1/10,39.9167
2020/1/11,31.9095
2020/1/12,23.3046
2020/1/13,41.6034
2020/1/14,22.6112
2020/1/15,24.5554
2020/1/16,25.1606
2020/1/17,19.1555
2020/1/18,22.0252
2020/1/19,28.8764
2020/1/20,37.8046
2020/1/21,57.9851
2020/1/22,27.7143
2020/1/23,25.3491
2020/1/24,29.0891
2020/1/25,30.073
2020/1/26,22.0391
2020/1/27,26.9698
2020/1/28,75.8365
2020/1/29,31.9623
2020/1/30,32.8807
2020/1/31,30.3088
2020/2/1,22.8174
2020/2/2,36.0402
2020/2/3,37.6303
2020/2/4,25.9528
2020/2/5,17.4474
2020/2/6,26.1264
2020/2/7,18.0359
2020/2/8,5.5437
2020/2/9,29.3221
2020/2/10,26.3271
2020/2/11,26.3805
2020/2/12,22.0065
2020/2/13,21.6359
2020/2/14,23.5957
2020/2/15,24.7825
2020/2/16,27.7788
2020/2/17,24.2526
2020/2/18,20.5587
2020/2/19,21.4892
2020/2/20,26.4488
2020/2/21,24.056
2020/2/22,25.6358
2020/2/23,20.2016
2020/2/24,17.3312
2020/2/25,24.9669
2020/2/26,24.7157
2020/2/27,24.9011
2020/2/28,24.2177
2020/2/29,26.0888
2020/3/1,24.1236
2020/3/2,23.0112
2020/3/3,20.746
2020/3/4,23.374
2020/3/5,24.3915
2020/3/6,25.2522
2020/3/7,25.1941
2020/3/8,22.8918
2020/3/9,18.7912
2020/3/10,23.0923
2020/3/11,21.0586
2020/3/12,21.5334
2020/3/13,23.6157
2020/3/14,23.7438
2020/3/15,20.1226
2020/3/16,24.7788
2020/3/17,22.8293
2020/3/18,23.6963
2020/3/19,24.6011
2020/3/20,21.6227
2020/3/21,20.7686
2020/3/22,24.2056
2020/3/23,25.5502
2020/3/24,23.4951
2020/3/25,25.944
2020/3/26,25.5675
2020/3/27,26.4709
2020/3/28,26.9369
2020/3/29,24.3647
2020/3/30,23.739
2020/3/31,24.0287
2020/4/1,26.269
2020/4/2,23.4107
2020/4/3,24.0067
2020/4/4,21.9221
2020/4/5,27.9293
2020/4/6,21.8999
2020/4/7,23.3016
2020/4/8,21.7824
2020/4/9,20.2065
2020/4/10,26.1575
2020/4/11,26.8005
2020/4/12,21.0444
2020/4/13,25.8333
2020/4/14,26.0915
2020/4/15,23.7475
2020/4/16,24.0012
2020/4/17,21.0527
2020/4/18,25.7473
2020/4/19,21.6564
2020/4/20,24.8573
2020/4/21,29.0622
2020/4/22,27.1323
2020/4/23,27.1477
2020/4/24,26.0307
2020/4/25,27.9701
2020/4/26,29.5669
2020/4/27,24.7895
2020/4/28,24.1696
2020/4/29,24.4545
2020/4/30,22.0756
2020/5/1,20.6808
2020/5/2,19.991
2020/5/3,24.4577
2020/5/4,30.0421
2020/5/5,14.1683
2020/5/6,27.141
2020/5/7,24.3288
2020/5/8,24.7614
2020/5/9,21.9967
2020/5/10,23.7584
2020/5/11,23.0869
2020/5/12,24.9256
2020/5/13,24.0891
2020/5/14,25.2936
2020/5/15,27.5543
2020/5/16,25.1111
2020/5/17,23.6481
2020/5/18,24.9538
2020/5/19,24.7146
2020/5/20,24.6071
2020/5/21,23.5637
2020/5/22,25.984
2020/5/23,52.0955
2020/5/24,35.2812
2020/5/25,24.3
2020/5/26,28.0003
2020/5/27,26.6101
2020/5/28,26.1149
2020/5/29,27.1727
2020/5/30,27.3484
2020/5/31,21.8114
