ymd,data
2018/10/2,207.7531
2018/10/3,208.2395
2018/10/4,208.0153
2018/10/5,197.1683
2018/10/6,193.5036
2018/10/7,209.3292
2018/10/8,193.8572
2018/10/9,206.9931
2018/10/10,210.9553
2018/10/11,208.1384
2018/10/12,211.0284
2018/10/13,211.5608
2018/10/14,207.8062
2018/10/15,194.4093
2018/10/16,206.4811
2018/10/17,204.1363
2018/10/18,207.0512
2018/10/19,211.3857
2018/10/20,133.1013
2018/10/21,205.9516
2018/10/22,206.5487
2018/10/23,208.4889
2018/10/24,211.6251
2018/10/25,188.0732
2018/10/26,197.4715
2018/10/27,213.7503
2018/10/28,210.2681
2018/10/29,194.65
2018/10/30,204.2893
2018/10/31,206.7432
2018/11/1,208.9928
2018/11/2,208.0161
2018/11/3,206.6355
2018/11/4,205.8795
2018/11/5,200.9954
2018/11/6,210.7322
2018/11/7,201.0336
2018/11/8,207.9488
2018/11/9,212.7959
2018/11/10,204.6098
2018/11/11,219.2638
2018/11/12,219.3795
2018/11/13,201.4098
2018/11/14,209.1142
2018/11/15,213.9148
2018/11/16,215.5557
2018/11/17,221.281
2018/11/18,213.7807
2018/11/19,196.5026
2018/11/20,194.2412
2018/11/21,204.6899
2018/11/22,202.035
2018/11/23,206.7709
2018/11/24,220.4535
2018/11/25,210.1819
2018/11/26,194.609
2018/11/27,203.1468
2018/11/28,190.322
2018/11/29,202.0312
2018/11/30,212.701
2018/12/1,205.8455
2018/12/2,215.4169
2018/12/3,214.6065
2018/12/4,209.8504
2018/12/5,204.5005
2018/12/6,197.841
2018/12/7,202.5031
2018/12/8,198.174
2018/12/9,189.2499
2018/12/10,202.9888
2018/12/11,210.2185
2018/12/12,206.7919
2018/12/13,197.4208
2018/12/14,213.1503
2018/12/15,202.0075
2018/12/16,204.067
2018/12/17,200.2128
2018/12/18,204.693
2018/12/19,214.7856
2018/12/20,204.1495
2018/12/21,204.568
2018/12/22,201.1485
2018/12/23,201.067
2018/12/24,193.5034
2018/12/25,217.0908
2018/12/26,192.9856
2018/12/27,198.5126
2018/12/28,208.5644
2018/12/29,207.352
2018/12/30,202.9332
2018/12/31,207.274
2020/7/1,181.5266
2020/7/2,181.8701
2020/7/3,0
2020/7/4,0
2020/7/5,187.7932
2020/7/6,209.3857
2020/7/7,217.1896
2020/7/8,220.2957
2020/7/9,219.6523
2020/7/10,210.6573
2020/7/11,204.2291
2020/7/12,212.4836
2020/7/13,213.992
2020/7/14,206.6859
2020/7/15,207.5636
2020/7/16,210.9981
2020/7/17,207.2315
2020/7/18,201.3635
2020/7/19,206.4451
2020/7/20,179.1859
2020/7/21,190.1254
2020/7/22,195.9799
2020/7/23,180.4682
2020/7/24,182.0312
2020/7/25,187.8762
2020/7/26,190.3939
2020/7/27,193.1146
2020/7/28,197.5734
2020/7/29,177.1133
2020/7/30,188.4998
2020/7/31,186.6918
2020/8/1,186.4945
2020/8/2,183.3818
2020/8/3,183.4759
2020/8/4,181.3714
2020/8/5,183.8159
2020/8/6,197.7311
2020/8/7,184.1057
2020/8/8,200.3407
2020/8/9,186.1321
2020/8/10,180.2495
2020/8/11,185.9679
